IPL Edition,Date,Time,Stadium,City,Match Details,Team 1,Team 2,Team Bowling,Total Runs Conceeded,Total Wickets Taken,Bowler Name,Overs,Maidens,Runs,Wickets,No Balls,Wides,Economies
2022,2022-04-23,07:30 PM,Brabourne Stadium,Mumbai,"Royal Challengers Bangalore vs Sunrisers Hyderabad, 36th Match",Royal Challengers Bangalore,Sunrisers Hyderabad,Royal Challengers Bangalore Innings,72,1,Harshal Patel,2.0,0.0,18.0,1.0,0.0,0.0,9.0
2022,2022-04-23,07:30 PM,Brabourne Stadium,Mumbai,"Royal Challengers Bangalore vs Sunrisers Hyderabad, 36th Match",Royal Challengers Bangalore,Sunrisers Hyderabad,Royal Challengers Bangalore Innings,72,1,Wanindu Hasaranga,1.0,0.0,7.0,0.0,0.0,0.0,7.0
2022,2022-04-24,07:30 PM,Wankhede Stadium,Mumbai,"Lucknow Super Giants vs Mumbai Indians, 37th Match",Lucknow Super Giants,Mumbai Indians,Mumbai Indians Innings,168,6,Daniel Sams,4.0,0.0,40.0,1.0,0.0,5.0,10.0
2022,2022-04-24,07:30 PM,Wankhede Stadium,Mumbai,"Lucknow Super Giants vs Mumbai Indians, 37th Match",Lucknow Super Giants,Mumbai Indians,Mumbai Indians Innings,168,6,Hrithik Shokeen,2.0,0.0,11.0,0.0,0.0,0.0,5.5
2022,2022-04-24,07:30 PM,Wankhede Stadium,Mumbai,"Lucknow Super Giants vs Mumbai Indians, 37th Match",Lucknow Super Giants,Mumbai Indians,Mumbai Indians Innings,168,6,Bumrah,4.0,0.0,31.0,1.0,0.0,0.0,7.8
2022,2022-04-24,07:30 PM,Wankhede Stadium,Mumbai,"Lucknow Super Giants vs Mumbai Indians, 37th Match",Lucknow Super Giants,Mumbai Indians,Mumbai Indians Innings,168,6,Riley Meredith,4.0,0.0,40.0,2.0,0.0,1.0,10.0
2022,2022-04-24,07:30 PM,Wankhede Stadium,Mumbai,"Lucknow Super Giants vs Mumbai Indians, 37th Match",Lucknow Super Giants,Mumbai Indians,Mumbai Indians Innings,168,6,Unadkat,4.0,0.0,36.0,0.0,0.0,0.0,9.0
2022,2022-04-24,07:30 PM,Wankhede Stadium,Mumbai,"Lucknow Super Giants vs Mumbai Indians, 37th Match",Lucknow Super Giants,Mumbai Indians,Mumbai Indians Innings,168,6,Pollard,2.0,0.0,8.0,2.0,0.0,0.0,4.0
2022,2022-04-24,07:30 PM,Wankhede Stadium,Mumbai,"Lucknow Super Giants vs Mumbai Indians, 37th Match",Lucknow Super Giants,Mumbai Indians,Lucknow Super Giants Innings,132,8,Mohsin Khan,4.0,0.0,27.0,1.0,0.0,6.0,6.8
2022,2022-04-24,07:30 PM,Wankhede Stadium,Mumbai,"Lucknow Super Giants vs Mumbai Indians, 37th Match",Lucknow Super Giants,Mumbai Indians,Lucknow Super Giants Innings,132,8,Dushmantha Chameera,4.0,0.0,14.0,0.0,0.0,2.0,3.5
2022,2022-04-24,07:30 PM,Wankhede Stadium,Mumbai,"Lucknow Super Giants vs Mumbai Indians, 37th Match",Lucknow Super Giants,Mumbai Indians,Lucknow Super Giants Innings,132,8,Jason Holder,4.0,0.0,36.0,1.0,0.0,2.0,9.0
2022,2022-04-24,07:30 PM,Wankhede Stadium,Mumbai,"Lucknow Super Giants vs Mumbai Indians, 37th Match",Lucknow Super Giants,Mumbai Indians,Lucknow Super Giants Innings,132,8,Krunal Pandya,4.0,0.0,19.0,3.0,0.0,1.0,4.8
2022,2022-04-24,07:30 PM,Wankhede Stadium,Mumbai,"Lucknow Super Giants vs Mumbai Indians, 37th Match",Lucknow Super Giants,Mumbai Indians,Lucknow Super Giants Innings,132,8,Ravi Bishnoi,3.0,0.0,28.0,1.0,0.0,1.0,9.3
2022,2022-04-24,07:30 PM,Wankhede Stadium,Mumbai,"Lucknow Super Giants vs Mumbai Indians, 37th Match",Lucknow Super Giants,Mumbai Indians,Lucknow Super Giants Innings,132,8,Ayush Badoni,1.0,0.0,6.0,1.0,0.0,0.0,6.0
2022,2022-04-26,07:30 PM,Maharashtra Cricket Association Stadium,Pune,"Royal Challengers Bangalore vs Rajasthan Royals, 39th Match",Royal Challengers Bangalore,Rajasthan Royals,Royal Challengers Bangalore Innings,144,8,Shahbaz Ahmed,3.0,0.0,35.0,0.0,0.0,2.0,11.7
2022,2022-04-26,07:30 PM,Maharashtra Cricket Association Stadium,Pune,"Royal Challengers Bangalore vs Rajasthan Royals, 39th Match",Royal Challengers Bangalore,Rajasthan Royals,Royal Challengers Bangalore Innings,144,8,Siraj,4.0,0.0,30.0,2.0,0.0,0.0,7.5
2022,2022-04-26,07:30 PM,Maharashtra Cricket Association Stadium,Pune,"Royal Challengers Bangalore vs Rajasthan Royals, 39th Match",Royal Challengers Bangalore,Rajasthan Royals,Royal Challengers Bangalore Innings,144,8,Hazlewood,4.0,1.0,19.0,2.0,0.0,0.0,4.8
2022,2022-04-26,07:30 PM,Maharashtra Cricket Association Stadium,Pune,"Royal Challengers Bangalore vs Rajasthan Royals, 39th Match",Royal Challengers Bangalore,Rajasthan Royals,Royal Challengers Bangalore Innings,144,8,W Hasaranga,4.0,0.0,23.0,2.0,0.0,1.0,5.8
2022,2022-04-26,07:30 PM,Maharashtra Cricket Association Stadium,Pune,"Royal Challengers Bangalore vs Rajasthan Royals, 39th Match",Royal Challengers Bangalore,Rajasthan Royals,Royal Challengers Bangalore Innings,144,8,Harshal Patel,4.0,0.0,33.0,1.0,0.0,0.0,8.2
2022,2022-04-26,07:30 PM,Maharashtra Cricket Association Stadium,Pune,"Royal Challengers Bangalore vs Rajasthan Royals, 39th Match",Royal Challengers Bangalore,Rajasthan Royals,Royal Challengers Bangalore Innings,144,8,Maxwell,1.0,0.0,4.0,0.0,0.0,0.0,4.0
2022,2022-04-26,07:30 PM,Maharashtra Cricket Association Stadium,Pune,"Royal Challengers Bangalore vs Rajasthan Royals, 39th Match",Royal Challengers Bangalore,Rajasthan Royals,Rajasthan Royals Innings,115,10,Trent Boult,3.0,0.0,20.0,0.0,0.0,0.0,6.7
2022,2022-04-26,07:30 PM,Maharashtra Cricket Association Stadium,Pune,"Royal Challengers Bangalore vs Rajasthan Royals, 39th Match",Royal Challengers Bangalore,Rajasthan Royals,Rajasthan Royals Innings,115,10,Prasidh Krishna,4.0,0.0,23.0,2.0,0.0,3.0,5.8
2022,2022-04-26,07:30 PM,Maharashtra Cricket Association Stadium,Pune,"Royal Challengers Bangalore vs Rajasthan Royals, 39th Match",Royal Challengers Bangalore,Rajasthan Royals,Rajasthan Royals Innings,115,10,Ravichandran Ashwin,4.0,0.0,17.0,3.0,0.0,1.0,4.2
2022,2022-04-26,07:30 PM,Maharashtra Cricket Association Stadium,Pune,"Royal Challengers Bangalore vs Rajasthan Royals, 39th Match",Royal Challengers Bangalore,Rajasthan Royals,Rajasthan Royals Innings,115,10,Kuldeep Sen,3.3,0.0,20.0,4.0,0.0,0.0,5.7
2022,2022-04-26,07:30 PM,Maharashtra Cricket Association Stadium,Pune,"Royal Challengers Bangalore vs Rajasthan Royals, 39th Match",Royal Challengers Bangalore,Rajasthan Royals,Rajasthan Royals Innings,115,10,Daryl Mitchell,1.0,0.0,7.0,0.0,0.0,1.0,7.0
2022,2022-04-26,07:30 PM,Maharashtra Cricket Association Stadium,Pune,"Royal Challengers Bangalore vs Rajasthan Royals, 39th Match",Royal Challengers Bangalore,Rajasthan Royals,Rajasthan Royals Innings,115,10,Yuzvendra Chahal,4.0,0.0,23.0,0.0,0.0,1.0,5.8
2022,2022-04-27,07:30 PM,Wankhede Stadium,Mumbai,"Gujarat Titans vs Sunrisers Hyderabad, 40th Match",Gujarat Titans,Sunrisers Hyderabad,Gujarat Titans Innings,195,6,Shami,4.0,0.0,39.0,3.0,0.0,10.0,9.8
2022,2022-04-27,07:30 PM,Wankhede Stadium,Mumbai,"Gujarat Titans vs Sunrisers Hyderabad, 40th Match",Gujarat Titans,Sunrisers Hyderabad,Gujarat Titans Innings,195,6,Yash Dayal,4.0,0.0,24.0,1.0,0.0,1.0,6.0
2022,2022-04-27,07:30 PM,Wankhede Stadium,Mumbai,"Gujarat Titans vs Sunrisers Hyderabad, 40th Match",Gujarat Titans,Sunrisers Hyderabad,Gujarat Titans Innings,195,6,Alzarri Joseph,4.0,0.0,35.0,1.0,0.0,1.0,8.8
2022,2022-04-27,07:30 PM,Wankhede Stadium,Mumbai,"Gujarat Titans vs Sunrisers Hyderabad, 40th Match",Gujarat Titans,Sunrisers Hyderabad,Gujarat Titans Innings,195,6,Rashid Khan,4.0,0.0,45.0,0.0,0.0,0.0,11.2
2022,2022-04-27,07:30 PM,Wankhede Stadium,Mumbai,"Gujarat Titans vs Sunrisers Hyderabad, 40th Match",Gujarat Titans,Sunrisers Hyderabad,Gujarat Titans Innings,195,6,Lockie Ferguson,4.0,0.0,52.0,0.0,0.0,2.0,13.0
2022,2022-04-27,07:30 PM,Wankhede Stadium,Mumbai,"Gujarat Titans vs Sunrisers Hyderabad, 40th Match",Gujarat Titans,Sunrisers Hyderabad,Sunrisers Hyderabad Innings,199,5,Bhuvneshwar Kumar,4.0,0.0,33.0,0.0,0.0,0.0,8.2
2022,2022-04-27,07:30 PM,Wankhede Stadium,Mumbai,"Gujarat Titans vs Sunrisers Hyderabad, 40th Match",Gujarat Titans,Sunrisers Hyderabad,Sunrisers Hyderabad Innings,199,5,Marco Jansen,4.0,0.0,63.0,0.0,0.0,6.0,15.8
2022,2022-04-27,07:30 PM,Wankhede Stadium,Mumbai,"Gujarat Titans vs Sunrisers Hyderabad, 40th Match",Gujarat Titans,Sunrisers Hyderabad,Sunrisers Hyderabad Innings,199,5,T Natarajan,4.0,0.0,43.0,0.0,0.0,1.0,10.8
2022,2022-04-27,07:30 PM,Wankhede Stadium,Mumbai,"Gujarat Titans vs Sunrisers Hyderabad, 40th Match",Gujarat Titans,Sunrisers Hyderabad,Sunrisers Hyderabad Innings,199,5,Washington Sundar,4.0,0.0,34.0,0.0,0.0,2.0,8.5
2022,2022-04-27,07:30 PM,Wankhede Stadium,Mumbai,"Gujarat Titans vs Sunrisers Hyderabad, 40th Match",Gujarat Titans,Sunrisers Hyderabad,Sunrisers Hyderabad Innings,199,5,Umran Malik,4.0,0.0,25.0,5.0,0.0,1.0,6.2
2022,2022-04-28,07:30 PM,Wankhede Stadium,Mumbai,"Delhi Capitals vs Kolkata Knight Riders, 41st Match",Delhi Capitals,Kolkata Knight Riders,Delhi Capitals Innings,146,9,Mustafizur,4.0,0.0,18.0,3.0,0.0,1.0,4.5
2022,2022-04-28,07:30 PM,Wankhede Stadium,Mumbai,"Delhi Capitals vs Kolkata Knight Riders, 41st Match",Delhi Capitals,Kolkata Knight Riders,Delhi Capitals Innings,146,9,Chetan Sakariya,3.0,0.0,17.0,1.0,0.0,0.0,5.7
2022,2022-04-28,07:30 PM,Wankhede Stadium,Mumbai,"Delhi Capitals vs Kolkata Knight Riders, 41st Match",Delhi Capitals,Kolkata Knight Riders,Delhi Capitals Innings,146,9,Thakur,3.0,0.0,32.0,0.0,0.0,2.0,10.7
2022,2022-04-28,07:30 PM,Wankhede Stadium,Mumbai,"Delhi Capitals vs Kolkata Knight Riders, 41st Match",Delhi Capitals,Kolkata Knight Riders,Delhi Capitals Innings,146,9,Axar,4.0,0.0,28.0,1.0,0.0,0.0,7.0
2022,2022-04-28,07:30 PM,Wankhede Stadium,Mumbai,"Delhi Capitals vs Kolkata Knight Riders, 41st Match",Delhi Capitals,Kolkata Knight Riders,Delhi Capitals Innings,146,9,Kuldeep Yadav,3.0,0.0,14.0,4.0,0.0,0.0,4.7
2022,2022-04-28,07:30 PM,Wankhede Stadium,Mumbai,"Delhi Capitals vs Kolkata Knight Riders, 41st Match",Delhi Capitals,Kolkata Knight Riders,Delhi Capitals Innings,146,9,Lalit Yadav,3.0,0.0,32.0,0.0,1.0,0.0,10.7
2022,2022-04-28,07:30 PM,Wankhede Stadium,Mumbai,"Delhi Capitals vs Kolkata Knight Riders, 41st Match",Delhi Capitals,Kolkata Knight Riders,Kolkata Knight Riders Innings,150,6,Umesh Yadav,4.0,0.0,24.0,3.0,0.0,0.0,6.0
2022,2022-04-28,07:30 PM,Wankhede Stadium,Mumbai,"Delhi Capitals vs Kolkata Knight Riders, 41st Match",Delhi Capitals,Kolkata Knight Riders,Kolkata Knight Riders Innings,150,6,Harshit Rana,3.0,0.0,24.0,1.0,1.0,0.0,8.0
2022,2022-04-28,07:30 PM,Wankhede Stadium,Mumbai,"Delhi Capitals vs Kolkata Knight Riders, 41st Match",Delhi Capitals,Kolkata Knight Riders,Kolkata Knight Riders Innings,150,6,Tim Southee,4.0,0.0,31.0,0.0,0.0,1.0,7.8
2022,2022-04-28,07:30 PM,Wankhede Stadium,Mumbai,"Delhi Capitals vs Kolkata Knight Riders, 41st Match",Delhi Capitals,Kolkata Knight Riders,Kolkata Knight Riders Innings,150,6,Sunil Narine,4.0,0.0,19.0,1.0,0.0,1.0,4.8
2022,2022-04-28,07:30 PM,Wankhede Stadium,Mumbai,"Delhi Capitals vs Kolkata Knight Riders, 41st Match",Delhi Capitals,Kolkata Knight Riders,Kolkata Knight Riders Innings,150,6,Nitish Rana,1.0,0.0,14.0,0.0,0.0,0.0,14.0
2022,2022-04-28,07:30 PM,Wankhede Stadium,Mumbai,"Delhi Capitals vs Kolkata Knight Riders, 41st Match",Delhi Capitals,Kolkata Knight Riders,Kolkata Knight Riders Innings,150,6,Andre Russell,1.0,0.0,14.0,0.0,0.0,0.0,14.0
2022,2022-04-28,07:30 PM,Wankhede Stadium,Mumbai,"Delhi Capitals vs Kolkata Knight Riders, 41st Match",Delhi Capitals,Kolkata Knight Riders,Kolkata Knight Riders Innings,150,6,Venkatesh Iyer,1.0,0.0,14.0,0.0,0.0,0.0,14.0
2022,2022-04-28,07:30 PM,Wankhede Stadium,Mumbai,"Delhi Capitals vs Kolkata Knight Riders, 41st Match",Delhi Capitals,Kolkata Knight Riders,Kolkata Knight Riders Innings,150,6,Shreyas Iyer (c),1.0,0.0,7.0,0.0,0.0,0.0,7.0
2022,2022-04-29,07:30 PM,Maharashtra Cricket Association Stadium,Pune,"Punjab Kings vs Lucknow Super Giants, 42nd Match",Punjab Kings,Lucknow Super Giants,Punjab Kings Innings,153,8,Arshdeep Singh,4.0,0.0,23.0,0.0,0.0,0.0,5.8
2022,2022-04-29,07:30 PM,Maharashtra Cricket Association Stadium,Pune,"Punjab Kings vs Lucknow Super Giants, 42nd Match",Punjab Kings,Lucknow Super Giants,Punjab Kings Innings,153,8,Sandeep Sharma,4.0,0.0,18.0,1.0,0.0,2.0,4.5
2022,2022-04-29,07:30 PM,Maharashtra Cricket Association Stadium,Pune,"Punjab Kings vs Lucknow Super Giants, 42nd Match",Punjab Kings,Lucknow Super Giants,Punjab Kings Innings,153,8,Rabada,4.0,0.0,38.0,4.0,0.0,1.0,9.5
2022,2022-04-29,07:30 PM,Maharashtra Cricket Association Stadium,Pune,"Punjab Kings vs Lucknow Super Giants, 42nd Match",Punjab Kings,Lucknow Super Giants,Punjab Kings Innings,153,8,Rishi Dhawan,2.0,0.0,13.0,0.0,0.0,0.0,6.5
2022,2022-04-29,07:30 PM,Maharashtra Cricket Association Stadium,Pune,"Punjab Kings vs Lucknow Super Giants, 42nd Match",Punjab Kings,Lucknow Super Giants,Punjab Kings Innings,153,8,Livingstone,2.0,0.0,23.0,0.0,0.0,1.0,11.5
2022,2022-04-29,07:30 PM,Maharashtra Cricket Association Stadium,Pune,"Punjab Kings vs Lucknow Super Giants, 42nd Match",Punjab Kings,Lucknow Super Giants,Punjab Kings Innings,153,8,Rahul Chahar,4.0,0.0,30.0,2.0,0.0,0.0,7.5
2022,2022-04-29,07:30 PM,Maharashtra Cricket Association Stadium,Pune,"Punjab Kings vs Lucknow Super Giants, 42nd Match",Punjab Kings,Lucknow Super Giants,Lucknow Super Giants Innings,133,8,Mohsin Khan,4.0,1.0,24.0,3.0,0.0,2.0,6.0
2022,2022-04-29,07:30 PM,Maharashtra Cricket Association Stadium,Pune,"Punjab Kings vs Lucknow Super Giants, 42nd Match",Punjab Kings,Lucknow Super Giants,Lucknow Super Giants Innings,133,8,Dushmantha Chameera,4.0,0.0,17.0,2.0,0.0,2.0,4.2
2022,2022-04-29,07:30 PM,Maharashtra Cricket Association Stadium,Pune,"Punjab Kings vs Lucknow Super Giants, 42nd Match",Punjab Kings,Lucknow Super Giants,Lucknow Super Giants Innings,133,8,Jason Holder,1.0,0.0,8.0,0.0,0.0,0.0,8.0
2022,2022-04-29,07:30 PM,Maharashtra Cricket Association Stadium,Pune,"Punjab Kings vs Lucknow Super Giants, 42nd Match",Punjab Kings,Lucknow Super Giants,Lucknow Super Giants Innings,133,8,Avesh Khan,3.0,0.0,26.0,0.0,0.0,1.0,8.7
2022,2022-04-29,07:30 PM,Maharashtra Cricket Association Stadium,Pune,"Punjab Kings vs Lucknow Super Giants, 42nd Match",Punjab Kings,Lucknow Super Giants,Lucknow Super Giants Innings,133,8,Ravi Bishnoi,4.0,0.0,41.0,1.0,1.0,2.0,10.2
2022,2022-04-29,07:30 PM,Maharashtra Cricket Association Stadium,Pune,"Punjab Kings vs Lucknow Super Giants, 42nd Match",Punjab Kings,Lucknow Super Giants,Lucknow Super Giants Innings,133,8,Krunal Pandya,4.0,1.0,11.0,2.0,0.0,1.0,2.8
2022,2022-04-30,03:30 PM,Brabourne Stadium,Mumbai,"Gujarat Titans vs Royal Challengers Bangalore, 43rd Match",Gujarat Titans,Royal Challengers Bangalore,Gujarat Titans Innings,170,6,Shami,4.0,0.0,39.0,1.0,0.0,1.0,9.8
2022,2022-04-30,03:30 PM,Brabourne Stadium,Mumbai,"Gujarat Titans vs Royal Challengers Bangalore, 43rd Match",Gujarat Titans,Royal Challengers Bangalore,Gujarat Titans Innings,170,6,Sangwan,4.0,0.0,19.0,2.0,0.0,0.0,4.8
2022,2022-04-30,03:30 PM,Brabourne Stadium,Mumbai,"Gujarat Titans vs Royal Challengers Bangalore, 43rd Match",Gujarat Titans,Royal Challengers Bangalore,Gujarat Titans Innings,170,6,Alzarri Joseph,4.0,0.0,42.0,1.0,0.0,1.0,10.5
2022,2022-04-30,03:30 PM,Brabourne Stadium,Mumbai,"Gujarat Titans vs Royal Challengers Bangalore, 43rd Match",Gujarat Titans,Royal Challengers Bangalore,Gujarat Titans Innings,170,6,Rashid Khan,4.0,0.0,29.0,1.0,0.0,0.0,7.2
2022,2022-04-30,03:30 PM,Brabourne Stadium,Mumbai,"Gujarat Titans vs Royal Challengers Bangalore, 43rd Match",Gujarat Titans,Royal Challengers Bangalore,Gujarat Titans Innings,170,6,Lockie Ferguson,4.0,0.0,36.0,1.0,0.0,0.0,9.0
2022,2022-04-30,03:30 PM,Brabourne Stadium,Mumbai,"Gujarat Titans vs Royal Challengers Bangalore, 43rd Match",Gujarat Titans,Royal Challengers Bangalore,Royal Challengers Bangalore Innings,174,4,Glenn Maxwell,1.0,0.0,10.0,0.0,0.0,0.0,10.0
2022,2022-04-30,03:30 PM,Brabourne Stadium,Mumbai,"Gujarat Titans vs Royal Challengers Bangalore, 43rd Match",Gujarat Titans,Royal Challengers Bangalore,Royal Challengers Bangalore Innings,174,4,Mohammed Siraj,4.0,0.0,35.0,0.0,0.0,2.0,8.8
2022,2022-04-30,03:30 PM,Brabourne Stadium,Mumbai,"Gujarat Titans vs Royal Challengers Bangalore, 43rd Match",Gujarat Titans,Royal Challengers Bangalore,Royal Challengers Bangalore Innings,174,4,Josh Hazlewood,3.3,0.0,36.0,0.0,0.0,1.0,10.3
2022,2022-04-30,03:30 PM,Brabourne Stadium,Mumbai,"Gujarat Titans vs Royal Challengers Bangalore, 43rd Match",Gujarat Titans,Royal Challengers Bangalore,Royal Challengers Bangalore Innings,174,4,Shahbaz Ahmed,3.0,0.0,26.0,2.0,1.0,0.0,8.7
2022,2022-04-30,03:30 PM,Brabourne Stadium,Mumbai,"Gujarat Titans vs Royal Challengers Bangalore, 43rd Match",Gujarat Titans,Royal Challengers Bangalore,Royal Challengers Bangalore Innings,174,4,Harshal Patel,4.0,0.0,35.0,0.0,0.0,1.0,8.8
2022,2022-04-30,03:30 PM,Brabourne Stadium,Mumbai,"Gujarat Titans vs Royal Challengers Bangalore, 43rd Match",Gujarat Titans,Royal Challengers Bangalore,Royal Challengers Bangalore Innings,174,4,Wanindu Hasaranga,4.0,0.0,28.0,2.0,0.0,0.0,7.0
2022,2022-04-30,07:30 PM,Dr DY Patil Sports Academy,Mumbai,"Rajasthan Royals vs Mumbai Indians, 44th Match",Rajasthan Royals,Mumbai Indians,Mumbai Indians Innings,158,6,Daniel Sams,4.0,0.0,32.0,1.0,0.0,6.0,8.0
2022,2022-04-30,07:30 PM,Dr DY Patil Sports Academy,Mumbai,"Rajasthan Royals vs Mumbai Indians, 44th Match",Rajasthan Royals,Mumbai Indians,Mumbai Indians Innings,158,6,Bumrah,4.0,0.0,27.0,0.0,1.0,0.0,6.8
2022,2022-04-30,07:30 PM,Dr DY Patil Sports Academy,Mumbai,"Rajasthan Royals vs Mumbai Indians, 44th Match",Rajasthan Royals,Mumbai Indians,Mumbai Indians Innings,158,6,Hrithik Shokeen,3.0,0.0,47.0,2.0,0.0,0.0,15.7
2022,2022-04-30,07:30 PM,Dr DY Patil Sports Academy,Mumbai,"Rajasthan Royals vs Mumbai Indians, 44th Match",Rajasthan Royals,Mumbai Indians,Mumbai Indians Innings,158,6,Riley Meredith,4.0,0.0,24.0,2.0,0.0,4.0,6.0
2022,2022-04-30,07:30 PM,Dr DY Patil Sports Academy,Mumbai,"Rajasthan Royals vs Mumbai Indians, 44th Match",Rajasthan Royals,Mumbai Indians,Mumbai Indians Innings,158,6,Kumar Kartikeya,4.0,0.0,19.0,1.0,0.0,0.0,4.8
2022,2022-04-30,07:30 PM,Dr DY Patil Sports Academy,Mumbai,"Rajasthan Royals vs Mumbai Indians, 44th Match",Rajasthan Royals,Mumbai Indians,Mumbai Indians Innings,158,6,Pollard,1.0,0.0,8.0,0.0,0.0,0.0,8.0
2022,2022-04-30,07:30 PM,Dr DY Patil Sports Academy,Mumbai,"Rajasthan Royals vs Mumbai Indians, 44th Match",Rajasthan Royals,Mumbai Indians,Rajasthan Royals Innings,161,5,Trent Boult,3.0,0.0,26.0,1.0,0.0,6.0,8.7
2022,2022-04-30,07:30 PM,Dr DY Patil Sports Academy,Mumbai,"Rajasthan Royals vs Mumbai Indians, 44th Match",Rajasthan Royals,Mumbai Indians,Rajasthan Royals Innings,161,5,Prasidh Krishna,4.0,0.0,29.0,1.0,0.0,1.0,7.2
2022,2022-04-30,07:30 PM,Dr DY Patil Sports Academy,Mumbai,"Rajasthan Royals vs Mumbai Indians, 44th Match",Rajasthan Royals,Mumbai Indians,Rajasthan Royals Innings,161,5,Ravichandran Ashwin,4.0,0.0,21.0,1.0,0.0,0.0,5.2
2022,2022-04-30,07:30 PM,Dr DY Patil Sports Academy,Mumbai,"Rajasthan Royals vs Mumbai Indians, 44th Match",Rajasthan Royals,Mumbai Indians,Rajasthan Royals Innings,161,5,Daryl Mitchell,1.0,0.0,20.0,0.0,0.0,0.0,20.0
2022,2022-04-30,07:30 PM,Dr DY Patil Sports Academy,Mumbai,"Rajasthan Royals vs Mumbai Indians, 44th Match",Rajasthan Royals,Mumbai Indians,Rajasthan Royals Innings,161,5,Yuzvendra Chahal,4.0,0.0,33.0,1.0,0.0,0.0,8.2
2022,2022-04-30,07:30 PM,Dr DY Patil Sports Academy,Mumbai,"Rajasthan Royals vs Mumbai Indians, 44th Match",Rajasthan Royals,Mumbai Indians,Rajasthan Royals Innings,161,5,Kuldeep Sen,3.2,0.0,29.0,1.0,0.0,1.0,8.7
2022,2022-05-01,07:30 PM,Maharashtra Cricket Association Stadium,Pune,"Sunrisers Hyderabad vs Chennai Super Kings, 46th Match",Sunrisers Hyderabad,Chennai Super Kings,Sunrisers Hyderabad Innings,202,2,Bhuvneshwar,4.0,0.0,22.0,0.0,0.0,0.0,5.5
2022,2022-05-01,07:30 PM,Maharashtra Cricket Association Stadium,Pune,"Sunrisers Hyderabad vs Chennai Super Kings, 46th Match",Sunrisers Hyderabad,Chennai Super Kings,Sunrisers Hyderabad Innings,202,2,Marco Jansen,4.0,0.0,38.0,0.0,0.0,0.0,9.5
2022,2022-05-01,07:30 PM,Maharashtra Cricket Association Stadium,Pune,"Sunrisers Hyderabad vs Chennai Super Kings, 46th Match",Sunrisers Hyderabad,Chennai Super Kings,Sunrisers Hyderabad Innings,202,2,T Natarajan,4.0,0.0,42.0,2.0,0.0,1.0,10.5
2022,2022-05-01,07:30 PM,Maharashtra Cricket Association Stadium,Pune,"Sunrisers Hyderabad vs Chennai Super Kings, 46th Match",Sunrisers Hyderabad,Chennai Super Kings,Sunrisers Hyderabad Innings,202,2,Markram,3.0,0.0,36.0,0.0,0.0,0.0,12.0
2022,2022-05-01,07:30 PM,Maharashtra Cricket Association Stadium,Pune,"Sunrisers Hyderabad vs Chennai Super Kings, 46th Match",Sunrisers Hyderabad,Chennai Super Kings,Sunrisers Hyderabad Innings,202,2,Umran Malik,4.0,0.0,48.0,0.0,0.0,2.0,12.0
2022,2022-05-01,07:30 PM,Maharashtra Cricket Association Stadium,Pune,"Sunrisers Hyderabad vs Chennai Super Kings, 46th Match",Sunrisers Hyderabad,Chennai Super Kings,Sunrisers Hyderabad Innings,202,2,Shashank Singh,1.0,0.0,10.0,0.0,0.0,0.0,10.0
2022,2022-05-01,07:30 PM,Maharashtra Cricket Association Stadium,Pune,"Sunrisers Hyderabad vs Chennai Super Kings, 46th Match",Sunrisers Hyderabad,Chennai Super Kings,Chennai Super Kings Innings,189,6,Mukesh Choudhary,4.0,0.0,46.0,4.0,0.0,1.0,11.5
2022,2022-05-01,07:30 PM,Maharashtra Cricket Association Stadium,Pune,"Sunrisers Hyderabad vs Chennai Super Kings, 46th Match",Sunrisers Hyderabad,Chennai Super Kings,Chennai Super Kings Innings,189,6,Simarjeet Singh,2.0,0.0,24.0,0.0,1.0,0.0,12.0
2022,2022-05-01,07:30 PM,Maharashtra Cricket Association Stadium,Pune,"Sunrisers Hyderabad vs Chennai Super Kings, 46th Match",Sunrisers Hyderabad,Chennai Super Kings,Chennai Super Kings Innings,189,6,Mitchell Santner,3.0,0.0,36.0,1.0,0.0,0.0,12.0
2022,2022-05-01,07:30 PM,Maharashtra Cricket Association Stadium,Pune,"Sunrisers Hyderabad vs Chennai Super Kings, 46th Match",Sunrisers Hyderabad,Chennai Super Kings,Chennai Super Kings Innings,189,6,Maheesh Theekshana,4.0,0.0,26.0,0.0,0.0,0.0,6.5
2022,2022-05-01,07:30 PM,Maharashtra Cricket Association Stadium,Pune,"Sunrisers Hyderabad vs Chennai Super Kings, 46th Match",Sunrisers Hyderabad,Chennai Super Kings,Chennai Super Kings Innings,189,6,Ravindra Jadeja,3.0,0.0,15.0,0.0,0.0,0.0,5.0
2022,2022-05-01,07:30 PM,Maharashtra Cricket Association Stadium,Pune,"Sunrisers Hyderabad vs Chennai Super Kings, 46th Match",Sunrisers Hyderabad,Chennai Super Kings,Chennai Super Kings Innings,189,6,Dwaine Pretorius,4.0,0.0,40.0,1.0,0.0,1.0,10.0
2022,2022-05-02,07:30 PM,Wankhede Stadium,Mumbai,"Kolkata Knight Riders vs Rajasthan Royals, 47th Match",Kolkata Knight Riders,Rajasthan Royals,Kolkata Knight Riders Innings,152,5,Umesh,4.0,1.0,24.0,1.0,1.0,1.0,6.0
